zip_code,ev_vehicles,zev_vehicles,light_duty_vehicles,ev_share_light_duty,zcta_area_sq_mi,zcta_population
94140,3,3,157,0.01910828025477707,,
97496,0,0,6,0.0,88.06434947000223,7768.0
94803,1405,1414,20155,0.06970974944182586,12.818986025648327,27659.0
92267,2,2,82,0.024390243902439025,46.73588262808924,0.0
98087,1,1,41,0.024390243902439025,5.93606825441056,41796.0
96517,1,1,4,0.25,,
94923,120,121,1570,0.07643312101910828,22.85732104556553,1483.0
90882,0,0,0,,,
94512,2,2,109,0.01834862385321101,22.242481367201346,130.0
94553,2343,2362,40780,0.057454634624816085,64.90221604144544,48643.0
96773,0,0,1,0.0,72.11923504681141,95.0
90077,1674,1683,6987,0.23958780592528983,7.3967657136385245,8386.0
93675,37,37,2830,0.013074204946996466,99.3592609666265,3374.0
98004,22,22,138,0.15942028985507245,8.851753597419826,39897.0
90829,0,0,0,,,
92641,1,1,3,0.3333333333333333,,
95562,32,32,2630,0.012167300380228136,16.878576347547526,3422.0
95972,1,1,145,0.006896551724137931,1.0839684671497445,0.0
91031,23,25,423,0.054373522458628844,,
92360,0,0,2,0.0,,
90889,0,0,0,,,
93309,649,649,36364,0.017847321526784733,10.605471850422273,63217.0
92666,0,0,19,0.0,,
98053,3,3,26,0.11538461538461539,27.829560615425514,22765.0
92380,0,0,0,,,
94440,0,0,1,0.0,,
94373,0,0,2,0.0,,
92065,1239,1240,32223,0.038450796015268594,170.81061189901433,36752.0
91300,0,0,4,0.0,,
91789,4620,4656,34712,0.13309518322194053,15.917751756928784,40298.0
92535,0,0,3,0.0,,
96733,0,0,4,0.0,,
96765,0,0,1,0.0,0.6537313970537862,513.0
91774,0,0,2,0.0,,
90293,1008,1018,8505,0.11851851851851852,4.284229800728234,12655.0
99362,1,1,24,0.041666666666666664,303.25706340859927,42853.0
94625,0,0,3,0.0,,
92502,26,38,456,0.05701754385964912,,
93515,5,5,725,0.006896551724137931,,
97499,0,0,1,0.0,124.66666761138622,1828.0
92504,1514,1530,44552,0.033982761716645715,22.73795663704575,57132.0
91515,0,0,1,0.0,,
95007,22,22,512,0.04296875,1.5858789325123295,396.0
99224,1,1,21,0.047619047619047616,119.19581647424506,24919.0
90785,0,0,0,,,
98253,0,0,4,0.0,17.075778450982547,2311.0
92397,151,151,4246,0.03556288271314178,47.61844189752732,5854.0
95251,5,5,716,0.006983240223463687,12.221618934083518,701.0
97458,0,0,1,0.0,362.49998378871476,5164.0
93612,397,397,22801,0.01741151703872637,6.825412643142778,37755.0
98684,2,2,26,0.07692307692307693,7.08664406685909,37298.0
96820,0,0,1,0.0,0.06071655522959404,0.0
96168,0,0,1,0.0,,
92205,0,0,1,0.0,,
97498,0,0,8,0.0,111.09684363338698,2055.0
98072,3,3,41,0.07317073170731707,18.094398769810176,24446.0
93303,8,8,388,0.020618556701030927,,
96705,0,0,2,0.0,3.8574519534079,2522.0
98444,0,0,23,0.0,6.989738105040034,35754.0
94913,17,17,350,0.04857142857142857,,
92670,0,0,13,0.0,,
97113,0,0,7,0.0,35.05025557165331,16268.0
92328,1,1,196,0.00510204081632653,1775.762941098128,725.0
93446,1194,1194,38279,0.031192037409545705,431.95051275356667,45554.0
95219,1262,1262,21429,0.05889215549022353,140.1088884764818,31713.0
92741,0,0,1,0.0,,
98831,0,0,1,0.0,54.39239717292394,3953.0
94937,126,126,964,0.13070539419087138,65.09320476110936,1009.0
94958,0,0,1,0.0,,
92813,0,0,1,0.0,,
97490,0,0,0,,96.28742974639738,460.0
96609,0,0,1,0.0,,
91675,0,0,1,0.0,,
97371,0,0,0,,31.754243951146666,694.0
97203,0,0,29,0.0,13.538096383756766,33116.0
92577,0,0,3,0.0,,
97447,0,0,1,0.0,267.69207417155906,610.0
97140,1,1,18,0.05555555555555555,44.58188595969039,27933.0
90964,0,0,0,,,
92767,0,0,1,0.0,,
91976,2,2,186,0.010752688172043012,,
92193,6,6,311,0.01929260450160772,,
99518,2,2,7,0.2857142857142857,3.7878704287261633,9764.0
92910,0,0,0,,,
90701,628,636,11150,0.05632286995515695,1.6284344244179796,15889.0
95651,26,26,828,0.03140096618357488,13.365887345403605,729.0
92278,4,4,253,0.015810276679841896,0.392489724123254,3913.0
97523,0,0,18,0.0,250.49477400605087,7172.0
90860,0,0,1,0.0,,
96266,0,0,6,0.0,,
96540,1,1,1,1.0,,
90018,1130,1145,28721,0.03934403398210369,3.000747409327056,48745.0
93168,0,0,0,,,
90824,0,0,0,,,
99615,0,0,11,0.0,4528.1017323194355,12194.0
90868,0,0,0,,,
90665,0,0,0,,,
91736,0,0,4,0.0,,
92105,1495,1504,46747,0.03198066186065416,5.776532723686926,71411.0
95757,4170,4184,42698,0.09766265398847722,65.51541095536595,56764.0
98555,0,0,1,0.0,37.67633356018025,324.0
95873,0,0,1,0.0,,
96950,0,0,1,0.0,45.97563886140783,
91058,0,0,0,,,
92669,0,0,3,0.0,,
90840,1,1,74,0.013513513513513514,0.042357000378234096,0.0
94090,0,0,1,0.0,,
91711,2454,2460,24569,0.09988196507794375,15.072725650760388,37529.0
97306,1,1,26,0.038461538461538464,32.77042901523132,34383.0
98011,3,3,36,0.08333333333333333,7.054231367346056,28963.0
90811,0,0,1,0.0,,
92849,0,0,1,0.0,,
95629,24,24,1258,0.019077901430842606,57.028404599261,813.0
95325,1,1,142,0.007042253521126761,29.79054392592057,0.0
94549,3582,3593,22979,0.15588145698246225,20.012047216373183,28420.0
95152,13,13,307,0.04234527687296417,,
92244,11,11,1492,0.007372654155495978,,
94713,0,0,1,0.0,,
96434,0,0,1,0.0,,
92208,0,0,1,0.0,,
91314,0,0,1,0.0,,
93720,1614,1615,33423,0.04829009963198995,10.535027543318002,50089.0
93903,0,0,2,0.0,,
97331,0,0,2,0.0,0.5446349029942065,3693.0
93006,12,12,644,0.018633540372670808,,
93201,1,1,708,0.0014124293785310734,71.74744100944841,1134.0
93251,0,0,221,0.0,107.16265579756623,274.0
91607,2108,2119,20076,0.10500099621438534,2.491892745990393,31890.0
92321,26,26,1049,0.02478551000953289,7.173259063643686,724.0
92170,2,3,485,0.004123711340206186,,
94239,0,0,2,0.0,,
90012,2202,2219,25483,0.08641054820860966,3.6875556532791336,37336.0
90231,13,13,312,0.041666666666666664,,
93401,2058,2058,25094,0.08201163624770862,64.19225524944159,29202.0
98178,0,0,16,0.0,5.939235414444811,26748.0
96095,0,0,10,0.0,,
92501,553,559,15555,0.03555126968820315,5.702173012383545,22934.0
98580,0,0,6,0.0,131.8371383789113,11410.0
96792,0,0,30,0.0,74.64285018039966,49618.0
97423,0,0,7,0.0,127.60020809020293,6056.0
91614,9,9,197,0.04568527918781726,,
96103,12,12,1816,0.006607929515418502,97.64938980529917,1112.0
94928,1490,1493,36748,0.04054642429519974,7.7458780608127835,46829.0
90202,0,0,178,0.0,,
93729,17,17,974,0.017453798767967144,,
90008,1248,1258,17762,0.07026235784258529,2.919820530292218,33252.0
95630,6075,6096,62390,0.09737137361756691,28.379194619060275,79484.0
90244,0,0,2,0.0,,
95775,1,1,1,1.0,,
92254,52,52,8628,0.00602688919796013,47.945685121813014,11333.0
92044,0,0,2,0.0,,
90814,961,965,12134,0.07919894511290589,1.332736870391978,19471.0
90442,0,0,1,0.0,,
93516,26,26,1275,0.0203921568627451,28.57037644970951,2889.0
93226,1,1,223,0.004484304932735426,76.02094656872804,58.0
95739,0,0,1,0.0,,
90859,0,0,0,,,
97635,0,0,79,0.0,52.213098188502855,239.0
95746,1940,1946,19966,0.09716518080737253,25.60752688276358,22985.0
95852,8,8,257,0.0311284046692607,,
94007,0,0,1,0.0,,
95752,0,0,1,0.0,,
97636,0,0,1,0.0,288.9205070093436,406.0
96632,0,0,10,0.0,,
96022,173,174,12976,0.013332305795314426,249.1503633927413,17092.0
93227,2,2,452,0.004424778761061947,0.09384144881151257,221.0
97269,0,0,26,0.0,,
93641,5,5,303,0.0165016501650165,63.406699130145896,466.0
90684,0,0,1,0.0,,
93747,8,8,425,0.018823529411764704,,
93030,998,1003,43334,0.023030414916693588,14.11275428501693,58192.0
94813,0,0,1,0.0,,
92124,1546,1551,18350,0.08425068119891008,9.783790953594142,30474.0
93107,0,0,23,0.0,,
90822,0,0,9,0.0,0.16248002717734797,93.0
90013,619,626,4383,0.1412274697695642,0.7157523102800869,14357.0
95213,12,12,546,0.02197802197802198,,
91950,843,850,42528,0.019822234762979684,7.6618624724685205,59891.0
95153,17,18,423,0.04018912529550828,,
91725,0,0,3,0.0,,
90752,0,0,1,0.0,,
90316,0,0,1,0.0,,
90781,0,0,0,,,
97639,0,0,2,0.0,57.50943088155693,15.0
92026,2276,2285,41311,0.055094284815182394,36.11936646044588,53075.0
97444,0,0,15,0.0,166.38504247232487,5416.0
94532,0,0,1,0.0,,
91007,2682,2706,22425,0.11959866220735786,5.510445631367096,33029.0
96746,1,1,40,0.025,32.77571576509586,19329.0
91321,1384,1396,25169,0.05498827923238905,26.671815307387266,31989.0
98148,0,0,6,0.0,2.710886509188553,9715.0
97213,2,2,32,0.0625,4.033270166875268,31408.0
95451,176,176,11679,0.015069783371864029,102.65116820704088,12592.0
90955,0,0,0,,,
94545,1765,1778,28168,0.06265975575120704,16.143057771890327,32843.0
95620,736,737,19749,0.03726770975745607,244.1505839934943,22223.0
95326,225,225,8550,0.02631578947368421,26.818437986474795,10593.0
95579,0,0,1,0.0,,
92413,4,4,372,0.010752688172043012,,
90806,1018,1035,25895,0.0393126086117011,4.970998430251753,41664.0
90203,0,0,5,0.0,,
91729,33,34,1280,0.02578125,,
99669,0,0,9,0.0,251.42656372109488,15395.0
90230,2074,2088,21618,0.0959385697104265,4.5798499617132045,31009.0
95592,0,0,1,0.0,,
94920,1909,1915,10184,0.18745090337784762,12.201586404298297,12609.0
96541,0,0,1,0.0,,
92546,7,7,595,0.011764705882352941,,
98596,0,1,6,0.0,88.96960932668742,6950.0
92191,5,5,76,0.06578947368421052,,
93506,0,0,3,0.0,,
94998,0,0,1,0.0,,
92101,3860,3923,39024,0.09891348913489136,11.041405918586772,51805.0
92390,0,0,1,0.0,,
95209,1111,1114,31040,0.035792525773195874,8.397262892778638,47409.0
96767,0,0,1,0.0,,
98014,0,0,4,0.0,89.36272249521579,8264.0
96683,0,0,2,0.0,,
91919,0,0,1,0.0,,
92040,1050,1051,34848,0.030130853994490357,68.709899531982,46216.0
97486,0,0,3,0.0,70.32053913148376,595.0
91911,1729,1733,69219,0.024978690821884166,12.814350484838405,85542.0
90809,5,7,390,0.01282051282051282,,
99328,0,0,4,0.0,660.7350076970332,3646.0
95419,14,14,307,0.04560260586319218,0.06478557077042922,152.0
94160,0,0,1,0.0,,
90725,0,0,6,0.0,,
95734,0,0,3,0.0,,
98077,1,1,11,0.09090909090909091,17.432916039621837,14109.0
92372,103,103,4424,0.02328209764918626,25.721869581150305,5149.0
91997,0,0,2,0.0,,
92290,0,0,1,0.0,,
99214,0,0,1,0.0,,
95968,6,6,1556,0.0038560411311053984,1.7983252570759312,1364.0
97627,0,0,0,,32.59224544427812,229.0
93015,509,509,15536,0.032762615859938206,93.25412644772548,19191.0
98003,0,0,37,0.0,11.577229374205448,51619.0
95693,291,293,6769,0.04299010193529325,58.66118803300973,7961.0
91343,2339,2366,42049,0.05562557968084853,5.93408105162958,60783.0
95842,629,642,21620,0.029093432007400555,3.9717228176421395,34034.0
90404,1361,1380,14003,0.09719345854459759,1.9709992509541725,22978.0
97075,0,0,2,0.0,,
95893,0,0,1,0.0,,
92066,3,3,484,0.006198347107438017,22.058928395280283,290.0
93539,5,5,1189,0.004205214465937763,,
97132,1,1,23,0.043478260869565216,63.10498176888636,32486.0
90721,0,0,14,0.0,,
92868,1082,1116,20743,0.05216217519163091,3.4393653319058175,26380.0
93524,1,1,116,0.008620689655172414,73.01869407487126,57.0
94554,0,0,2,0.0,,
90888,0,0,0,,,
90290,782,786,4826,0.1620389556568587,18.734537386570455,6315.0
97114,0,0,1,0.0,60.781553812046035,5013.0
96678,0,0,2,0.0,,
93105,1721,1730,19623,0.08770320542220864,140.4562145891244,24437.0
92225,87,87,10104,0.0086104513064133,584.7841585378617,20319.0
96071,0,0,114,0.0,25.862312449269027,20.0
93735,0,0,1,0.0,,
92644,0,0,3,0.0,,
92179,0,0,21,0.0,0.25011931617527156,3150.0
91980,14,14,3837,0.0036486838676048996,3.692557396244841,176.0
92036,108,108,4543,0.023772837332159368,505.70682001153705,3218.0
93624,2,3,611,0.0032733224222585926,144.28345787638148,735.0
95589,19,19,1228,0.015472312703583062,152.793746992062,1115.0
92718,0,0,1,0.0,,
95868,0,0,1,0.0,,
95413,1,1,8,0.125,,
98092,3,3,36,0.08333333333333333,43.70486149372596,50224.0
92283,2,2,815,0.00245398773006135,333.55251458871436,1732.0
95332,0,0,1,0.0,,
95306,19,19,1132,0.01678445229681979,167.84882577882271,939.0
92566,0,0,1,0.0,,
98546,0,0,3,0.0,39.595186040182334,2430.0
93639,7,7,573,0.012216404886561954,,
98073,0,0,1,0.0,,
94044,2401,2403,29224,0.08215849986312619,15.096859735091336,37274.0
97414,0,0,2,0.0,45.2362611808203,415.0
97377,0,0,1,0.0,44.84443150430612,581.0
92169,15,15,564,0.026595744680851064,,
93014,8,8,600,0.013333333333333334,,
98292,0,0,20,0.0,82.12682937061494,27389.0
98183,0,0,1,0.0,,
92393,13,13,1624,0.008004926108374385,,
91710,3844,3886,64971,0.05916485816749011,22.014193925433492,78754.0
94510,1609,1615,23663,0.06799645015424925,30.24784896886261,26749.0
93522,1,1,49,0.02040816326530612,49.12943374981876,61.0
90803,2128,2151,22082,0.09636808260121366,8.673428903297085,31526.0
97141,0,0,5,0.0,276.470837194699,13086.0
92134,2,2,88,0.022727272727272728,0.07507626227930071,290.0
97634,0,0,4,0.0,3.3551888146637014,277.0
93586,0,0,9,0.0,,
98930,0,0,4,0.0,45.07378485820244,15730.0
96436,0,0,1,0.0,,
96752,0,0,6,0.0,48.209359897006344,3809.0
92428,0,0,1,0.0,,
92023,35,35,921,0.038002171552660155,,
92599,0,0,7,0.0,,
95895,0,0,0,,,
98632,0,0,19,0.0,129.20375521097137,50635.0
96779,0,0,14,0.0,15.443721894067581,2780.0
94586,81,81,975,0.08307692307692308,56.816850441168604,971.0
93707,0,0,47,0.0,,
92750,0,0,2,0.0,,
95082,0,0,0,,,
94254,0,0,1,0.0,,
97623,1,1,4,0.25,360.25534472522855,2813.0
99185,0,0,1,0.0,289.3143419791252,1501.0
95637,13,13,322,0.040372670807453416,42.27950210330345,402.0
92012,0,0,4,0.0,,
95897,0,0,1,0.0,,
95057,0,0,2,0.0,,
98645,0,0,0,,17.726571743577463,2216.0
92837,6,6,209,0.028708133971291867,,
93009,0,0,24,0.0,,
92854,0,0,1,0.0,,
98324,0,0,3,0.0,,
91311,3034,3069,32177,0.0942909531653044,33.494284388750664,40898.0
93270,36,36,4424,0.0081374321880651,67.45519363440273,5482.0
92680,0,0,37,0.0,,
96058,3,3,606,0.0049504950495049506,366.0539485205252,661.0
92820,0,0,1,0.0,,
95528,16,16,897,0.017837235228539576,88.03931919295532,1286.0
93923,1060,1060,10013,0.10586237890742035,203.41104380650143,12565.0
95123,4585,4643,49542,0.09254773727342457,7.873305107112806,69677.0
96704,1,1,26,0.038461538461538464,350.2980671301764,7261.0
92217,0,0,1,0.0,,
97333,1,1,21,0.047619047619047616,113.45878066020545,23934.0
90709,0,0,2,0.0,,
92826,0,0,2,0.0,,
96783,0,0,0,,10.130246937037496,2251.0
94002,3272,3282,21671,0.15098518757786905,5.633467797135326,27534.0
95355,1304,1305,42461,0.030710534372718496,9.377419102344588,60710.0
91572,0,0,1,0.0,,
95333,17,17,2221,0.00765420981539847,122.32405151865791,2963.0
92260,1232,1233,23123,0.05328028370021191,31.50955172562704,30523.0
92705,3528,3583,39379,0.08959089870235405,11.857419543560223,48781.0
96124,2,2,421,0.004750593824228029,53.17231745318447,387.0
90700,0,0,2,0.0,,
95400,0,0,1,0.0,,
92569,0,0,2,0.0,,
90697,0,0,0,,,
94612,853,865,9114,0.09359227561992539,1.1908340341222223,18175.0
96003,630,630,32946,0.019122199963576763,117.71773502602638,44923.0
93427,280,280,5692,0.049191848208011243,69.49779142560878,5737.0
90656,0,0,0,,,
95015,36,37,495,0.07272727272727272,,
95941,6,6,352,0.017045454545454544,35.449130880717,106.0
92553,973,976,50267,0.019356635566077147,10.25789478112702,74640.0
90240,1184,1192,19637,0.0602943423129806,3.078698533098992,24853.0
91395,0,0,67,0.0,,
93591,81,82,5056,0.016020569620253163,74.43102007743217,7051.0
96129,3,3,253,0.011857707509881422,116.01619405110904,306.0
94203,2,2,7,0.2857142857142857,,
92948,0,0,1,0.0,,
92252,156,158,5223,0.02986789201608271,112.31964701124289,7538.0
95538,1,1,12,0.08333333333333333,1.8917491484814355,1158.0
91116,9,9,73,0.1232876712328767,,
90062,546,556,19620,0.02782874617737003,1.9082427614658046,32715.0
98030,0,0,13,0.0,7.278030931252868,38523.0
93217,0,0,3,0.0,,
93737,305,305,5991,0.050909697880153565,9.76234046055879,7279.0
94573,38,38,544,0.06985294117647059,1.5403851953680607,84.0
92121,682,683,7070,0.09646393210749646,12.5625453184059,3974.0
95001,58,58,1073,0.05405405405405406,,
90405,2612,2634,18444,0.14161787031012796,3.1258388529918495,27298.0
93213,0,0,1,0.0,,
90879,0,0,0,,,
97136,0,0,5,0.0,21.802908757970645,2302.0
95338,166,166,11697,0.014191673078567155,345.2535287275741,10006.0
93550,1111,1118,52044,0.02134732149719468,260.095374535147,80645.0
95664,52,52,1328,0.0391566265060241,41.374651991675016,1341.0
95534,0,0,244,0.0,,
90537,0,0,1,0.0,,
96490,0,0,1,0.0,,
91066,21,21,381,0.05511811023622047,,
90702,3,3,179,0.01675977653631285,,
91242,0,0,3,0.0,,
95567,19,19,1725,0.011014492753623189,63.06121281923129,2058.0
98257,0,0,8,0.0,20.934938354840902,4277.0
95633,50,51,2983,0.016761649346295676,39.49838267486724,2653.0
92467,0,0,1,0.0,,
97488,0,0,1,0.0,148.79512967741366,604.0
96116,0,0,194,0.0,178.7903794485188,57.0
93510,314,315,6845,0.04587289992695398,80.09078031719397,7786.0
92075,1282,1282,10357,0.12378101766920924,3.7799477764923455,11944.0
91175,0,0,1,0.0,,
92144,0,0,1,0.0,,
93727,1623,1624,58261,0.027857400319253017,22.087226134424938,84107.0
91637,0,0,2,0.0,,
94613,1,1,60,0.016666666666666666,0.2450627387377795,472.0
92306,0,0,3,0.0,,
94146,2,2,72,0.027777777777777776,,
96453,0,0,1,0.0,,
97502,0,0,49,0.0,83.11925842529728,29067.0
92151,0,0,1,0.0,,
96028,8,8,1191,0.006717044500419815,171.64197365206306,1526.0
95691,1662,1683,29852,0.055674661664210104,41.26762594688959,40143.0
93031,12,12,1390,0.008633093525179856,,
99036,0,0,1,0.0,38.20017661085031,1581.0
98310,1,1,33,0.030303030303030304,7.474510448942024,22643.0
96717,0,0,9,0.0,26.89456803328922,4580.0
91702,1920,1945,42508,0.04516796838242213,66.32224137695509,60903.0
98032,1,1,57,0.017543859649122806,17.283034346103857,40862.0
98439,0,0,16,0.0,5.449568175772534,5671.0
98807,0,0,1,0.0,,
93933,1081,1082,19418,0.055669996910083425,10.715476000788671,28122.0
96064,25,25,4201,0.005950964056177101,490.58807135413616,4665.0
93552,885,894,30433,0.029080274701803962,38.76489831540378,42639.0
91372,23,23,217,0.10599078341013825,,
99001,0,0,7,0.0,7.950892364855466,9440.0
96136,0,0,103,0.0,145.48676123076834,27.0
95255,10,10,2075,0.004819277108433735,44.18060893169825,1955.0
90039,2122,2134,19541,0.10859219077836343,3.8236933348768494,28884.0
90923,0,0,0,,,
96741,1,1,22,0.045454545454545456,32.13920485846522,6183.0
95043,11,11,487,0.022587268993839837,766.1978908913334,805.0
95047,0,0,1,0.0,,
95160,12,14,282,0.0425531914893617,,
98338,1,1,15,0.06666666666666667,54.28646952374424,32687.0
92100,0,0,43,0.0,,
91703,0,0,4,0.0,,
95223,93,93,4947,0.01879927228623408,428.5594951514772,3056.0
95940,0,0,23,0.0,,
91742,0,0,1,0.0,,
91226,6,6,175,0.03428571428571429,,
93567,0,0,2,0.0,,
95540,222,222,11599,0.019139580998361928,34.5385411760607,14469.0
95493,4,4,229,0.017467248908296942,7.882249470689661,228.0
90546,0,0,1,0.0,,
90021,311,316,2836,0.10966149506346967,1.9882542136728008,2897.0
90086,6,6,140,0.04285714285714286,,
90777,0,0,1,0.0,,
92565,0,0,3,0.0,,
90063,998,1003,39349,0.025362779232000813,3.2847995056472894,48397.0
92137,5,5,187,0.026737967914438502,,
96043,0,0,1,0.0,,
98056,3,3,47,0.06382978723404255,9.095997462361211,35849.0
95367,446,446,19133,0.0233105106360738,5.310675828970711,25593.0
91785,11,11,719,0.015299026425591099,,
93433,354,354,9860,0.0359026369168357,2.213314125287386,12600.0
95155,7,7,176,0.03977272727272727,,
99840,0,0,1,0.0,453.67313990833094,1244.0
96776,1,1,1,1.0,64.66535700460331,1355.0
92500,0,0,9,0.0,,
92689,0,0,5,0.0,,
95665,56,56,4986,0.011231448054552748,20.264119051745187,4465.0
90047,1100,1118,31472,0.034951703101169296,4.706865610190912,50974.0
98801,0,0,16,0.0,157.38107713787412,45426.0
96099,14,14,927,0.015102481121898598,,
95139,558,561,5203,0.10724581971939266,1.20515512449205,7035.0
98075,6,6,37,0.16216216216216217,11.436478874495801,25498.0
94537,11,11,510,0.021568627450980392,,
90065,2488,2506,29842,0.08337242812143958,5.561016733043248,44658.0
91104,2066,2082,24009,0.08605106418426424,3.7752555902496328,35937.0
98005,8,8,50,0.16,7.3452150460583585,21846.0
91834,0,0,1,0.0,,
99037,0,0,13,0.0,6.319841567268289,16522.0
91413,32,34,490,0.0653061224489796,,
95041,26,26,465,0.05591397849462366,0.1935115352152746,623.0
98119,8,8,70,0.11428571428571428,2.9343191414202847,26879.0
92574,0,0,1,0.0,,
95469,22,22,1798,0.012235817575083427,187.9040465796703,1315.0
99320,0,0,1,0.0,210.47108702538725,9879.0
98635,0,0,1,0.0,134.80679628290753,1721.0
94105,1170,1173,5630,0.20781527531083482,1.0630736785398378,13861.0
97078,0,0,7,0.0,6.294327067359814,25662.0
94658,0,0,1,0.0,,
94017,5,5,310,0.016129032258064516,,
91534,0,0,1,0.0,,
95832,184,188,7420,0.024797843665768194,8.872874702244726,12850.0
91001,2789,2808,27340,0.10201170446232626,8.295199710534156,35475.0
91208,1599,1607,12883,0.124117053481332,7.444358806234845,15969.0
94106,0,0,0,,,
91649,0,0,1,0.0,,
92398,16,16,905,0.017679558011049725,100.34962863935168,2609.0
95267,8,8,484,0.01652892561983471,,
90239,9,9,242,0.0371900826446281,,
93292,617,618,32521,0.018972356323606287,114.7446511184278,45780.0
98074,3,3,35,0.08571428571428572,12.298803305495223,30761.0
98271,1,1,19,0.05263157894736842,50.2991498422018,30838.0
94503,1160,1163,18412,0.06300238974581794,28.623261402124545,21841.0
95615,11,11,772,0.014248704663212436,21.696886070902455,918.0
